228.40883788,48.56327146,5.74147406,17.43276175,30.67500990,5.41273395,-0.02726143,0.80363889,-2.81211774,-12.49957729,-24.30686117,-17.42332090,0.77631173,11.06762015,4.81910743,-2.27442792,-4.59571534,-2.69715071,0.51679516,1.00000000
234.08753698,31.42841652,-1.29929201,13.84895361,34.43660075,0.53959501,4.61137318,-0.51574028,0.59313145,-13.65764393,-16.27975096,-12.57852020,0.23845253,7.00900422,-0.70792332,-6.86684997,-5.84729114,1.60238461,3.96795108,1.00000000
204.35804987,67.37393983,26.56755924,21.80468852,27.21988019,2.66283671,5.48228095,2.56620462,2.93804578,-10.04207479,-12.34447742,-10.21427039,-2.38960909,2.93627853,-2.41895220,-5.32290961,-2.40563036,2.23039894,3.57690892,1.00000000
208.46300740,55.46290159,28.13129600,25.32594142,30.84237177,4.57086306,4.94703637,-2.46515788,-1.86475463,-5.92875395,-8.59071992,-9.33853230,-0.51272814,0.30491069,-4.69356346,-5.00309150,-4.17854078,-3.19428846,-1.22164514,1.00000000
213.82063956,54.82922842,14.71524864,18.25872229,35.23942622,5.45161385,5.56168596,2.50392500,1.21359103,-10.71316250,-15.41565129,-13.15482033,0.81128019,6.39208876,1.53139647,-2.49682255,-5.38329206,-2.97768370,0.23861261,1.00000000
194.16553627,10.17123061,14.40866271,8.71064669,19.88855057,-9.87681585,-2.99163544,-8.44821886,2.20014716,-5.94266041,-8.70249728,-19.95565915,-9.58233489,-5.12924217,-5.63883272,-2.21711615,1.17054091,8.30805646,6.98874325,1.00000000
215.67484733,60.74940115,18.34906942,21.48361628,26.56867189,4.88181186,-1.89056007,3.65046168,5.14558893,-5.39616979,-20.16370351,-15.63473999,-2.91493425,6.17352507,1.45665150,-1.68933763,-1.43422140,2.89712013,2.32999512,1.00000000
181.05692466,49.29990439,17.30135622,15.02972547,23.34078877,8.58154257,0.80221831,-4.66280248,-0.82558046,-8.10815829,-16.52165897,-18.69109573,-9.57186134,-4.83230394,-5.39198705,-3.30135829,-0.39744543,2.55779913,1.21649780,1.00000000
180.98453240,31.86226799,17.73654946,15.90730533,17.35495083,-4.38347067,-5.44152781,-10.78286703,0.32040923,-6.63520429,-13.05471726,-17.23708797,-13.51927056,-3.76045767,-5.37775050,-5.72324740,-7.87157332,4.52849766,4.88032567,1.00000000
184.92921202,52.71558052,-3.12841643,8.01217428,12.71358345,3.93099002,5.11541698,15.97889307,9.61080779,-8.86318889,-17.84911790,-6.28858664,1.33789338,-0.35364439,-4.85304725,-2.32385844,6.70153029,8.39618505,5.02088607,1.00000000
194.51208728,57.96138122,17.00462203,15.97055071,18.45265020,4.88152581,-1.99831830,-3.67278028,-3.26476054,-8.76271333,-15.75821368,-16.23497374,-11.68948765,-6.27581388,-6.80222791,-1.48527138,1.06083203,3.00954060,1.32610897,1.00000000
187.43461038,62.44189767,20.44392044,24.42613124,21.03983914,11.77054440,-6.07588846,-6.09671664,-6.31806747,-8.08399067,-13.56007417,-7.06546580,-6.24402790,-4.14505160,-8.44796812,-5.67813636,1.30344911,7.26122771,5.96124430,1.00000000
207.81775757,27.76178543,7.33181733,5.82767742,22.52692270,-3.92173516,-4.53119477,-9.51410835,3.84251078,-12.09496617,-22.50122487,-23.51966876,-5.83592249,2.72896648,-9.82275408,-13.80581902,-3.55855937,9.43973773,5.30644738,1.00000000
190.00867932,34.67135902,21.10560928,14.05232498,18.05154821,-5.54128242,-6.60716143,-15.04287658,-3.35864413,-10.56351649,-12.49022248,-18.56335579,-14.86320921,-4.57499051,-2.70031527,-4.68052259,-4.31140255,8.73422751,6.69662089,1.00000000
190.21554457,60.08152134,26.41360558,20.35037876,23.43067082,4.74241405,-4.65985611,-7.63156314,-4.29248982,-10.18248528,-16.64243398,-18.29821017,-10.25106543,-3.28214234,-4.80173422,-5.76075488,-0.94995629,2.69077926,0.74333109,1.00000000
190.40090456,3.27887092,11.90429712,5.06477987,27.12137195,-7.90271633,-6.33227121,-16.08371188,-1.55443314,-9.77448348,-19.58217858,-17.64408196,-5.33501332,0.53965221,-4.29537196,-9.56756366,1.38544158,14.45009805,6.63238034,1.00000000
196.90864071,23.47896236,12.94470161,14.51786712,22.20974973,-1.32366504,-6.39178446,-9.06020961,-3.37321508,-13.11940448,-22.11185427,-14.60810141,-4.34927235,0.54146542,-7.68215085,-11.26771985,5.29872858,16.86500672,8.19503717,1.00000000
202.31486005,22.59769208,13.10227914,3.78655402,18.84376337,-6.46921157,-2.17710530,-12.57831258,0.79551942,-12.91033166,-22.50990333,-23.24992019,-6.03694830,3.05636437,-6.79140032,-9.11932913,-1.53808997,9.53443795,6.58510225,1.00000000
196.68727617,0.74490270,15.47649045,6.05538980,22.22687314,-9.65014331,-0.03229110,-13.19008836,-0.22612136,-11.99627167,-14.32014029,-16.36922622,-10.65940926,-3.82508835,-7.27351533,-9.80026276,-5.19009714,6.00417664,0.12663920,1.00000000
198.10965915,11.48098288,8.96449171,12.28703578,18.59794284,-3.31657709,-6.34990957,-5.28036969,8.09211400,-1.12325432,-7.12584125,-11.67833909,-10.15301151,-2.51246532,-0.66397355,-2.77527124,-3.09997444,5.77150483,4.34111511,1.00000000
203.30279757,39.63946029,16.66283102,13.69623906,16.29451328,-2.40607962,-6.53229326,-10.00669512,-1.52092796,-9.85841898,-18.12165975,-19.77692607,-9.72153304,-2.27647382,-4.98736839,-9.35018148,-1.48572596,8.44882760,7.77926034,1.00000000
199.90602429,11.61245475,3.73627369,-16.06017247,6.43725737,-12.92222168,-5.52217798,-7.63409022,4.78817807,-8.39894541,-7.26010510,-5.77393654,-7.12596106,0.08519988,-1.61215370,-2.72850573,-8.86212948,-1.08076408,0.40827207,1.00000000
194.40958893,61.88662591,22.07369212,25.84543144,19.90210496,5.77707379,-6.14553972,-3.71497515,-4.39905992,-6.54254972,-18.35649338,-17.28472075,-9.07297340,-1.87492475,-7.52312165,-4.52588734,3.61673576,7.61457517,5.53953802,1.00000000
184.64156190,-5.20604522,9.48336172,15.26540721,19.14236381,-7.43024208,-9.66620780,-10.25395519,-0.70696379,-6.43457255,-15.43995421,-15.56955776,-13.35586355,-7.12375375,-1.77521021,-5.98982560,-7.57954368,1.74057612,2.51551690,1.00000000
175.53183899,-9.42912070,2.14564145,9.62591396,13.26814018,-3.59976293,-12.98622606,-7.83979951,-0.63869554,-7.00085581,-12.67339158,-9.56019516,-10.15471845,-7.61232916,-3.71599487,-8.62031790,-11.58742099,-3.30189343,-1.04263910,1.00000000
158.73278308,21.01334209,8.43731587,8.74492504,8.57830492,-7.55774872,-11.98969806,-11.68685329,-7.75260015,-10.21039080,-14.49812626,-12.71619444,-8.27718626,-8.78788430,-9.48636721,-8.89582732,-7.44048324,-1.89122192,-2.25356961,1.00000000
169.47883480,-3.18810225,0.12292214,5.03745734,7.53396862,-5.32701153,-11.33109990,-9.41849592,-5.20204224,-8.51908610,-15.04714485,-14.93683237,-9.40198791,-4.65204444,-5.66330320,-13.09369464,-11.86720514,-2.79606009,-0.67479360,1.00000000
125.54107740,46.76924905,19.86304110,10.20521830,5.80700004,-1.51703168,-5.52907571,-4.50949352,-1.93850488,-4.66667505,-9.43817130,-10.36555838,-8.57220538,-5.64403119,-4.84533283,-5.69449756,-3.85933198,0.34049980,1.54888333,1.00000000
152.44238141,30.19508274,10.68207671,8.41979281,8.81621473,-2.58204390,-9.01126454,-8.21888312,-3.87524437,-7.74953641,-13.18192406,-14.11852349,-11.44837054,-8.12258996,-6.62350144,-9.11914189,-9.41909035,-2.59438471,-0.01158285,1.00000000
147.48506296,29.64566252,13.24321871,-1.02518490,-1.35617602,-10.22218268,-4.33792535,-5.31769570,-1.89511019,-2.81886339,-5.84985364,-15.33488583,-13.83427600,-8.88434559,-0.73160381,7.41301869,17.88446145,32.01919959,36.11083130,1.00000000
142.93184397,-21.34828300,-1.75847561,-19.24956588,6.51303095,-19.93235962,-4.65633793,-10.52235654,0.08302021,-10.60706887,-7.00612013,-15.86034504,-8.43187016,-14.80204212,-9.45390220,-4.78128616,19.86897045,42.01207855,42.69304857,1.00000000
149.10430271,75.71802233,23.19760939,22.28603062,10.92386848,7.38269981,3.38587023,6.96884066,9.88169435,1.34051336,-1.08182163,3.39777464,2.76616789,-2.93960478,-4.29948506,-1.33041975,0.24461439,2.75098243,9.14744433,1.00000000
142.15662873,41.29082190,18.10682481,3.72517769,-3.44582681,-6.39959947,-5.69208302,-5.44066721,-0.78678718,-2.03445723,-7.59775273,-10.47826923,-11.31244033,-5.68354442,0.79823555,6.75137001,22.38043691,39.51478237,39.13034844,1.00000000
162.82738359,6.88310021,3.89555178,0.94644921,0.45607755,-8.92407626,-5.39435386,-0.45037685,-3.90359361,0.00402563,-8.53469152,-10.13416190,-9.36606662,-3.52754565,-4.22520010,1.66621670,17.61078746,36.78486986,42.83429133,1.00000000
144.53202340,8.80731927,10.97867155,-14.36359491,0.25715333,-14.02136950,-3.95301937,-12.61312519,-5.01913994,-9.92891589,-7.56837021,-12.55257717,-11.28685366,-10.68559277,-1.96798960,2.74256544,22.39596691,47.33776576,48.82698871,1.00000000
155.34675180,1.05937921,8.64731728,-8.25048940,-2.70741205,-15.35186733,0.01160862,-4.97293718,-2.38502980,-5.34107220,-5.82166382,-14.44340258,-13.36324425,-7.33709075,-1.50474298,-1.55353655,21.32386670,48.69889867,49.69949353,1.00000000
159.66762263,-6.49953055,5.47777355,-5.17760040,3.05762185,-10.60168808,-2.81030384,-6.33859126,4.13448032,-3.95098302,-6.91987384,-8.38319590,-9.77417426,-7.86313318,-1.28598117,2.46519644,18.69096745,43.76411765,47.17121889,1.00000000
124.09875506,-25.31178631,11.82998215,-19.69246644,8.69584604,-15.03760605,-3.80961103,-5.48147946,6.13154592,-2.12846181,-9.80647829,-16.33349413,-10.89440150,-17.56109723,-8.28386254,-0.56159644,20.65028695,46.55077050,50.83539767,1.00000000
144.94363928,-21.20870525,8.06004495,-2.95317075,7.52534745,-14.26217298,2.85143133,-3.32827304,-0.02106395,-2.50627106,-4.75082856,-16.44438406,-12.70269251,-7.03696975,-3.01682579,-6.73934536,18.27109197,47.88101816,47.73245063,1.00000000
134.97471002,2.04895496,17.45418251,-13.93487836,3.24169322,-14.92744295,-5.68343583,-16.52036623,1.29532398,-7.51914734,-15.33159935,-13.45431465,-8.44457447,-13.76021899,-2.79623232,3.71721156,20.74500996,45.86567954,41.91701951,1.00000000
127.49868115,-23.97541036,10.66230577,-13.64382481,12.04914174,-18.14447471,-6.16371249,-11.50940419,-1.84151609,-10.61826804,-11.96855711,-17.32064824,-10.29725562,-11.69579451,-5.08355369,2.58352510,27.31300909,47.96729448,46.63799535,1.00000000
145.90328011,-7.19533556,7.35025923,-9.46517882,-0.48662629,-10.47857325,-4.31119448,-9.95434257,-1.97973943,-7.07525164,-9.69130091,-8.62584467,-7.22579448,-18.81650138,-8.13781948,9.02626735,28.85211116,39.91082406,45.56303176,1.00000000
187.60296945,-4.54435039,1.85491019,0.88647051,13.52772464,-9.89443982,-13.81158168,-6.03499098,7.38292964,0.36928621,-13.06424657,-13.01334925,-12.63878835,-0.88664349,1.98424152,7.04126489,17.23796914,22.25922498,17.97069092,1.00000000
150.64531775,-16.34297990,6.90443357,-5.99085619,1.96363742,-19.42454021,-2.48303595,-8.80619046,-3.18138552,-4.67865070,-2.15032023,-17.83611134,-14.50402409,-8.77562475,-4.07370362,0.20969867,19.24392667,45.92313369,46.89685638,1.00000000
201.85251955,5.95778876,7.70459529,7.35017986,23.35394554,-3.89452244,0.63011275,-4.93679493,3.94374757,-14.10914428,-17.34954028,-13.10777487,-3.46669236,-5.62826750,-9.93888979,-4.73335051,3.45571144,9.58872081,4.76199836,1.00000000
142.87671694,-12.70111914,2.70686218,-9.63650320,7.37350547,0.81326545,2.06886827,-6.83116151,2.90618376,0.29236610,-3.47177930,-7.27264030,-10.28947494,-10.55719933,-2.42056599,1.51564448,19.57016106,44.73442865,48.11062859,1.00000000
128.15211090,21.42040309,9.30394908,2.91443643,7.26051650,-4.63753061,-6.76279047,-8.81224534,-4.75607114,-8.13535705,-10.47827759,-6.97416847,-0.70697783,2.43588423,1.71364332,-1.17094983,-0.05894088,2.94299294,3.29805760,1.00000000
146.78675311,-10.39489202,4.91374235,1.89409041,9.23739340,-6.11051416,-8.50029970,-8.07540362,-5.81183421,-11.96140124,-10.35843498,-6.06036022,-0.92686580,3.18473638,4.03995952,-2.19122712,-3.90906929,4.93674329,9.26521982,1.00000000
123.87799693,37.53264288,16.45040771,5.93322218,4.95852413,-3.76213755,-4.79934923,-5.87875895,-4.87059185,-9.15401793,-10.06478413,-7.17769211,-1.70135611,2.60081881,3.97783966,2.85638097,2.33182527,5.08685427,4.73464555,1.00000000
118.39188373,20.88131626,9.92382726,4.34994485,5.93646226,-4.00156109,-6.53096351,-5.52718598,-4.27674668,-11.16191565,-12.57588746,-8.35301271,-3.26062517,0.67611548,1.31442699,-1.12142225,-0.55058502,4.35400355,5.79325922,1.00000000
84.54142648,8.62494807,2.17026460,-10.47051072,-0.75530822,-8.88295138,6.10282910,14.15891353,30.54166797,34.28598630,20.76311270,-8.67016136,-26.78911450,-21.34332027,4.50769575,13.78868128,12.25979614,1.56827209,1.07951678,1.00000000
69.19117565,-8.68960944,-1.03250055,-24.73334998,-4.56343488,-20.28521255,1.14829584,13.30039957,39.77741059,47.89778825,28.26304302,-11.43280997,-34.38565014,-37.92809699,-11.45845540,22.72930992,16.96820271,-3.28791984,-3.22961009,1.00000000
117.85996841,3.78666728,2.84393087,-9.07306003,-0.88572130,-16.63940925,0.65890103,9.79548251,32.85355386,47.57714583,32.03862626,-4.97659000,-28.77559396,-28.78514701,-7.71694594,15.19667458,18.92191074,7.36893542,4.85958521,1.00000000
117.99263106,1.94093250,8.39672644,-6.23640459,-2.26615158,-4.03984877,2.74171579,12.30712834,44.09521742,49.15285212,20.27582811,-17.37914819,-25.99351412,-20.09774022,-2.34865486,11.88912014,12.14794186,9.92617254,10.27961235,1.00000000
75.98147515,4.66116148,4.24937613,-12.47675808,-2.13112523,-7.47069297,9.26783448,16.44590657,37.87900580,40.70230956,24.46205242,-15.13101503,-36.27256871,-22.96607783,5.37572123,19.08907991,15.84920371,8.99900644,6.60814635,1.00000000
84.48162712,-6.82260449,-0.64596024,-23.17844367,-6.75858336,-20.37626778,6.20218241,13.93261732,37.55504484,48.74063362,27.40103808,-13.88055676,-39.14954883,-34.66530264,-7.00856570,18.30533894,17.12819402,2.89954151,-3.21770525,1.00000000
100.72157443,8.92926726,2.63666046,-18.13861628,-8.53188793,-16.18248095,3.52214658,21.44584083,39.83642709,46.16911070,29.26884611,-4.55989051,-28.47078225,-33.75054691,-1.62802706,22.86743723,16.14055876,4.24511803,6.60194037,1.00000000
120.98609613,-4.93761132,7.64200351,-11.83754927,-0.29742536,-15.30349212,-3.94956808,21.98812479,37.18856017,43.23703220,26.03722078,-9.26752268,-35.26883661,-31.68613648,4.26869640,27.17094699,19.72339548,4.81073113,8.21818687,1.00000000
94.85834898,-5.12670190,3.20604080,-16.97768932,2.77560895,-14.32405995,2.90198963,9.21763950,34.41777845,41.51215848,23.23782836,-17.64836722,-38.38077130,-32.43007604,0.11022873,18.25560995,18.93066625,6.58535101,-0.78462383,1.00000000
103.88049431,-6.01836755,8.69590669,-13.45123598,1.64791211,-18.48188724,4.55282007,15.94815530,35.14403236,44.54373747,25.18406581,-12.57592776,-37.96357819,-32.86053788,-0.06610699,21.73885245,20.90235079,3.63734683,-1.21302740,1.00000000
119.61717269,-10.77446566,9.19993422,-12.12696686,-0.51879451,-17.84476667,-5.51276088,21.17306594,33.14519429,42.99602219,26.13180652,-11.73030418,-38.40864422,-31.93572624,3.94682838,20.73152913,18.38491293,5.78276706,4.52523157,1.00000000
83.03891606,1.25504373,3.04716947,-17.06879929,-4.03734099,-13.08688838,6.65058903,16.99591579,40.99059335,45.88997583,26.91650205,-15.77587442,-39.51036074,-31.63135960,0.90545080,18.70744670,18.61032849,2.52909376,0.93527743,1.00000000
82.47079795,-6.65038481,3.57492282,-16.80974214,-1.97618596,-18.78460003,5.62388403,8.92558109,38.42839625,43.40317390,24.63842390,-18.21296032,-38.88389634,-34.80072354,-5.11235334,22.00508045,16.01668224,3.12690555,-1.09049122,1.00000000
122.41537711,-12.87484978,19.25825876,-5.71960635,1.81089751,-11.32562564,3.30709735,3.27467329,17.06656785,10.64272249,4.58054295,-8.38884114,-21.22204028,-23.32162454,-7.03633857,15.62298511,22.96537531,27.60651141,29.16052076,1.00000000
100.05674041,-5.56070038,6.37700601,-16.48866499,0.49736134,-20.59196034,2.71966707,18.17460731,38.99846276,46.96410395,26.40665424,-9.34043380,-33.65045104,-35.22290894,0.21193955,27.23187488,20.65994824,-2.51440173,2.46361848,1.00000000
118.03972708,-10.55789894,5.49961675,-16.91365426,-3.97005417,-16.91513267,-1.70337517,20.78375227,39.51653831,46.08878511,29.57362214,-12.95654613,-40.02769287,-33.07682691,4.20945663,24.30512455,19.26028855,1.00061520,2.32835404,1.00000000
182.57370461,66.95897108,31.06078477,23.79073538,23.39581039,1.03416474,-4.31455521,-1.51556618,3.16864628,-4.14754114,-7.94125615,-8.46516116,-1.91596412,-0.70606168,-2.43739311,-0.90082317,0.70589076,2.52636733,2.97172492,1.00000000
190.16869990,56.51973501,27.26549792,23.98322489,23.52816710,1.68533444,-3.29717371,-5.34315489,-0.17439758,-3.12577149,-4.07674242,-5.87301967,-1.17397572,-1.95514352,-4.56058721,-3.54750495,-0.42038099,0.52870590,0.12678439,1.00000000
174.64137078,88.89020371,29.84717246,6.26696914,-2.29859307,-2.59101045,-2.90242905,3.01457873,-2.25711768,-6.52431806,-8.82204179,-2.99503628,-3.39007881,-6.58652734,-10.23046985,-9.48491203,-7.74538683,-3.34975026,-1.15667223,1.00000000
200.25090762,56.04605133,26.33308113,25.54837041,24.32655943,-0.54023326,-4.80649580,-5.54646122,2.89887359,1.16604013,-6.43753101,-11.04247002,-1.10253767,1.18563552,-2.52756010,-2.81821425,-1.25686254,0.30121293,4.02562267,1.00000000
191.92916535,59.21856897,18.06799288,22.21356315,20.23530885,8.52630733,-3.76605339,-0.84524929,2.67342539,2.08118384,-10.36590598,-2.32030024,-4.01864370,-1.98418642,-3.30372944,-1.83793323,2.82181652,4.15932995,7.32188607,1.00000000
192.34469596,59.42232308,26.97079005,23.07246209,27.78419332,-3.10109108,-3.06047704,-0.12632935,4.20494979,-3.00130707,-6.31686524,-7.45398748,-0.59686241,-2.24881669,-4.24797745,-0.91796061,-0.70264225,4.48453740,6.61714285,1.00000000
196.11448454,58.49141498,28.96328979,23.38061413,25.97903064,2.01463088,0.92313692,-2.53722027,2.57523135,-1.60019261,-4.74127316,-5.98889376,-2.40262040,-3.23920145,-6.97702603,-3.56826336,0.25520834,2.38750132,2.50084275,1.00000000
202.75084090,59.06808232,18.07659402,18.05796770,27.54466467,-0.18444059,-2.98662769,-2.81148347,5.83451465,-2.32246709,-6.16685841,-6.94097229,-0.01679990,3.66974412,-0.29025929,-5.18826027,-2.60477869,1.76700209,1.48881030,1.00000000
211.50436405,61.18524663,19.54918177,17.06274432,19.72131541,-0.14029173,-8.56070009,-1.42818261,4.46384895,0.17434570,-10.69451683,-7.65295253,-3.88924671,0.77925715,-3.22698844,-3.98170380,1.64326902,5.45962869,4.13583074,1.00000000
231.64625440,25.19327032,15.55449618,18.22245390,25.36096705,-13.38210888,-6.84761163,-8.18266067,6.03725698,-0.58064327,-8.71067105,-12.04963595,-4.54976943,4.17312218,-1.02585127,-6.83512254,0.28508724,6.02730703,-1.09763036,1.00000000
242.76889524,16.28815640,19.40681798,10.84823367,21.84073486,-11.13170313,-2.45638198,-7.72464367,2.05386359,-4.40118481,-5.82665535,-6.41170115,-7.42615215,-2.50139986,-4.55079889,-1.55880007,2.16176837,5.12155093,-2.95570034,1.00000000
235.42174762,50.74755637,10.08685856,21.01641560,24.01575547,-8.92119996,-15.39495071,-3.74917203,0.52235745,-5.40723580,-17.87992767,-11.72483401,-2.11921665,0.86856108,-2.80068383,-2.57045448,1.50263412,1.50944176,0.53610579,1.00000000
238.81452598,41.85522222,8.39781330,13.07187527,27.18405199,-13.96833701,-7.87830442,-8.31562936,2.43872883,-2.35081261,-9.10508710,-9.89764463,-2.11526481,5.02297305,-1.20903385,-4.00781963,0.97981616,3.36754492,-1.64045673,1.00000000
220.09162040,53.80811785,23.63418738,21.55983577,26.03796380,-12.71475303,-7.02280853,-8.17037818,1.79386801,-7.06063429,-8.48503527,-7.37168889,0.30656994,0.36015975,-8.17246064,-4.80383054,0.51475452,6.38865290,4.28104438,1.00000000
213.01602422,44.76803014,26.04287090,20.18830771,22.07011563,-6.81963567,-1.93300988,-7.03213810,2.23117709,0.41287655,-4.14340560,-6.96756858,-6.34419851,-3.50991271,-2.96941070,-1.22026141,1.05598827,1.47043894,-3.03487584,1.00000000
225.51472738,19.90196314,1.62095626,10.29951274,25.41099776,-4.95951873,-7.15892953,-7.52587273,3.34251998,-3.90521085,-9.26641244,-6.31671198,-6.23649918,-5.51837019,-7.11079763,-2.60391591,-2.91638051,4.29167931,1.27899653,1.00000000
210.35017871,55.03268609,23.40746882,20.79997196,28.68433767,-4.86086124,-4.40537988,-5.37973758,0.85241784,-2.82709637,-8.75359294,-11.79514618,1.15948305,6.71231547,-1.36349700,-3.09794452,-0.45553663,3.35764241,2.55944595,1.00000000
207.87130289,22.37473582,19.97882138,13.49866919,28.51247249,-14.07301990,-4.12005518,-0.45984034,7.44318998,-4.04337151,-5.83782452,-6.45745083,4.32600489,1.55199875,-6.45725103,-7.52939561,-8.80491829,-6.55830785,-5.57685625,1.00000000
231.46692286,17.66650757,15.41680293,17.81989668,27.34142326,-5.24359463,-4.55395825,-1.50541396,7.01159337,-3.43088605,-11.72822719,-14.02153626,-4.44896610,-0.12739095,-0.20360441,2.67059838,-1.13928127,2.41914358,-1.76078753,1.00000000
216.63884173,58.74316780,20.76433039,24.17604801,25.21886514,-4.31603887,-11.83663873,-3.50058943,2.39633234,-2.80493770,-13.44668458,-10.83929948,-4.17722314,-0.65275756,-2.70895993,-0.26610114,3.87530008,5.88652726,2.58468064,1.00000000
184.26450738,17.42038950,17.23190730,5.67692290,4.22748926,-12.40331342,-3.26947977,-9.00763532,-1.13501028,-2.16952906,-9.34584031,-12.21734030,-7.58754939,-0.65802336,-1.45974392,-3.99150801,-7.25933414,-1.83111098,0.90586678,1.00000000
181.68458215,16.22280932,18.43792844,8.44088421,9.27066691,-11.24434681,-6.89494767,-9.39520509,-3.49800946,-5.62106669,-6.93065870,-6.75174213,-5.10892596,-3.63920174,-4.07752360,-4.85435745,-3.93761160,-0.88080773,-3.54245659,1.00000000
180.30057150,53.60456871,26.38030647,16.58193315,6.14050378,-4.36625324,-13.49398692,-5.59889902,0.43691663,-0.46324809,-9.91191126,-10.95572080,-8.91451815,-2.15115801,1.44013316,1.89526327,-0.49347526,4.09114708,5.25206647,1.00000000
180.60593213,61.42824201,17.10510126,17.92890336,2.40358095,-13.97881733,-18.17987749,-5.31838398,2.88430545,6.23849303,-0.88550944,-3.15547597,-2.86722636,3.50883607,-0.75152630,-0.91487314,-2.00819089,-0.65015637,1.38536413,1.00000000
181.31442264,6.13005065,13.81389168,5.83257881,14.19121911,-16.63063789,-5.62754096,-2.41427153,5.67522093,-11.09384778,-12.37598284,-10.39887160,-3.11326649,-1.94761429,1.20291359,-5.01571712,-9.28375736,0.91831781,2.34116369,1.00000000
178.36270909,-10.94162666,21.25254315,3.43220416,15.52335726,-19.25764465,-7.51498534,-10.58711941,-2.57591500,-11.80409187,-9.06129965,-6.05251711,-1.90850599,-7.14341246,-5.16949118,-3.20926901,-8.29592679,-2.59583017,-2.32041413,1.00000000
186.98530922,41.44164514,17.74525718,15.35258735,8.14224385,-11.80477260,-17.32449310,-9.02158309,1.69868371,-0.14927954,-3.27121833,-7.69048055,-9.96526890,-4.61281228,1.01937802,-0.43011180,-2.74609747,0.07877534,1.48374497,1.00000000
190.11634733,42.34241845,21.14463876,13.93018674,-2.40270520,-22.29316766,-18.19115076,-1.96608562,13.25485961,9.00441626,-7.69402982,-16.38452452,-13.92414416,0.10605102,2.34265767,0.34592455,0.61309453,1.15524520,0.15912615,1.00000000
179.62882846,-25.59446886,23.53408252,-0.88415020,12.01102797,-26.45366711,-5.51272916,-10.50817207,5.39120785,-5.70290264,-9.13569454,-16.91157840,-7.37652886,-0.04501939,8.93116818,-8.77848879,-12.69827479,3.20582734,0.18529168,1.00000000
179.16790911,-34.66656772,21.95114605,-4.42744618,17.63258490,-24.71243410,1.03712717,-12.30745717,-1.65213995,-7.38785399,-7.08683821,-11.21059691,-1.77852180,-7.97895473,-4.89953103,-2.19361234,-7.43584558,-4.94534374,-0.39132737,1.00000000
196.80756102,7.39970666,23.36257848,11.29464028,5.24437112,-29.57316148,-19.65156923,-17.40908653,2.78029898,4.29536371,1.20801282,-11.06534056,-18.71481614,-7.85285297,3.38705165,-4.33634501,-1.93622665,6.88014272,1.02908265,1.00000000
